maamar_id,date_occasion_parsha,title,continuation,hanacha_type,url,google_drive_count,google_drive_1,google_drive_2,google_drive_3,google_drive_4,google_drive_5,google_drive_6,google_drive_7,google_drive_8,google_drive_9,google_drive_10
394,,,,,https://www.mafteiach.app/maamorim/394,2,https://drive.google.com/file/d/1-DXL4ufKgdGuc_fjoqAWeDu7ADaCvUox/view?usp=sharing\,https://drive.google.com/file/d/19kVZI6skLL5PKXVrFPOHSQnWQ3y3FA__/view?usp=drivesdk\,,,,,,,,
395,,,,,https://www.mafteiach.app/maamorim/395,2,https://drive.google.com/open?id=1aVCmYuMkbu674XfbF0EKYivEQUpYTQZW\,https://drive.google.com/file/d/1eMu3axabwT-wZ2UNQeROWvhnYZHfQgIG/view?usp=drivesdk\,,,,,,,,
396,,,,,https://www.mafteiach.app/maamorim/396,2,https://drive.google.com/open?id=1c1SnygQnMK-Ak-ZPjBe4NkLmxcbR6EUD\,https://drive.google.com/file/d/1kRNhmIpW06xhCQfELrZK6fbzrukYVc4o/view?usp=drivesdk\,,,,,,,,
397,,,,,https://www.mafteiach.app/maamorim/397,2,https://drive.google.com/open?id=1uK1Xj_0QeQ3hkDXrO6Q7y5bhgZ8Wytly\,https://drive.google.com/file/d/1tiAW4f2XQgyLi0mJF-c7YDYZx_Umik2K/view?usp=drivesdk\,,,,,,,,
398,,,,,https://www.mafteiach.app/maamorim/398,1,https://drive.google.com/file/d/1CZxGqfGqePANA6rigWg1Ldmx_oKXVRRG/view?usp=drivesdk\,,,,,,,,,
399,,,,,https://www.mafteiach.app/maamorim/399,1,https://drive.google.com/file/d/1n42wrwpHQxTk16uOOAM7v7jctkBggIrZ/view?usp=drivesdk\,,,,,,,,,
400,,,,,https://www.mafteiach.app/maamorim/400,1,https://drive.google.com/file/d/1eN84Ad_CCvYj0k0lT9D4DakY_bZ5UlZc/view?usp=drivesdk\,,,,,,,,,
401,,,,,https://www.mafteiach.app/maamorim/401,1,https://drive.google.com/file/d/1ozDjO0XXtz6J8HC1ggM74DYAwIh7c-6s/view?usp=drivesdk\,,,,,,,,,
402,,,,,https://www.mafteiach.app/maamorim/402,2,https://drive.google.com/open?id=1Zn44oCfxqeCxrsmmWMnOOOyMkjwwoKYu\,https://drive.google.com/file/d/199GQ2XQHNU9Y1ZmV0Cf9njOZpZSaAC1a/view?usp=drivesdk\,,,,,,,,
403,,,,,https://www.mafteiach.app/maamorim/403,1,https://drive.google.com/file/d/1GzOjN5cyffFWa8zbQyEBHeZahQEyXReI/view?usp=drivesdk\,,,,,,,,,
404,,,,,https://www.mafteiach.app/maamorim/404,1,https://drive.google.com/file/d/1a1G9a4clEqv8I0YprIToNU06nh8M4z3O/view?usp=drivesdk\,,,,,,,,,
405,,,,,https://www.mafteiach.app/maamorim/405,3,https://drive.google.com/open?id=1hkrbnaJNWEVSqI_lknJUv4TbTiiHi99u\,https://drive.google.com/file/d/1EosQiSuF_UV8ITAy-PShzV6tFULAsWkg/view?usp=drivesdk\,https://drive.google.com/file/d/0B_UwzYOTIwDTeGFjeld1ODMwWlk/view?usp=sharing&amp;resourcekey=0-UdrTX6KI92Gdf1j7PLAeLQ\,,,,,,,
406,,,,,https://www.mafteiach.app/maamorim/406,2,https://drive.google.com/file/d/1-xp8gMFSrcWT_EkmNJzLIanTXRfk-PIB/view?usp=drivesdk\,https://drive.google.com/file/d/1BhWd0BguEc0DHHO3F5Zs-YH1fA4U5YCs/view?usp=drivesdk\,,,,,,,,
407,,,,,https://www.mafteiach.app/maamorim/407,2,https://drive.google.com/open?id=1KDrawqFXMmUJ7vwDkYgAZ65OAdfdelvl\,https://drive.google.com/file/d/1jxmItRD4Tvxtz29lIOs5HQh7rXMke0Ut/view?usp=drivesdk\,,,,,,,,
408,,,,,https://www.mafteiach.app/maamorim/408,3,https://drive.google.com/open?id=1-X6KL1fAMiu0rD6FWQWCUu9c-rHiiQy2\,https://drive.google.com/file/d/1oZXSuQKrH0yc38JSZmD5FZ_MW4rnm4RD/view?usp=drivesdk\,https://drive.google.com/file/d/1solHHhuqCLgMZ1_JfnpJkV88sy9IWGHG/view\,,,,,,,
409,,,,,https://www.mafteiach.app/maamorim/409,2,https://drive.google.com/open?id=1JGjybs3DEpFI4RL-L58zD9rrDLoLjMLJ\,https://drive.google.com/file/d/1mMdTNfn-kLSkEwjPCLXsRdh8-av1Mhp7/view?usp=drivesdk\,,,,,,,,
410,,,,,https://www.mafteiach.app/maamorim/410,0,,,,,,,,,,
411,,,,,https://www.mafteiach.app/maamorim/411,1,https://drive.google.com/file/d/1MB5HrpN2RgA4myPArZSfGUsrhpkLdzBw/view?usp=drivesdk\,,,,,,,,,
412,,,,,https://www.mafteiach.app/maamorim/412,1,https://drive.google.com/file/d/14vt7XEXIxWuI-gvBN-ImsAWv1UWgGF_N/view?usp=drivesdk\,,,,,,,,,
413,,,,,https://www.mafteiach.app/maamorim/413,2,https://drive.google.com/open?id=1EORi353-w07yL-INjAfQ3cxnNYXHGNZn\,https://drive.google.com/file/d/1D__d8ib3bw1eW2iSMmwKzYFkmgHmV1MM/view?usp=drivesdk\,,,,,,,,
414,,,,,https://www.mafteiach.app/maamorim/414,2,https://drive.google.com/open?id=1_8X8BL5x3vErurnBqJ0RSGdrQltVYvMv\,https://drive.google.com/file/d/1kHLuYiRVp2BBZARH5Dw20b9PJWm6J238/view?usp=drivesdk\,,,,,,,,
415,,,,,https://www.mafteiach.app/maamorim/415,1,https://drive.google.com/file/d/1GX213q5EI1qMSDVext2qCQxdqUwZzsel/view?usp=drivesdk\,,,,,,,,,
416,,,,,https://www.mafteiach.app/maamorim/416,1,https://drive.google.com/open?id=1lNZiDUP65ZKFAaOMmGHx-zqvdnet6F3G\,,,,,,,,,
417,,,,,https://www.mafteiach.app/maamorim/417,1,https://drive.google.com/file/d/1jpHRCtopz5JmjfXhCFcXDR4f9PPRxH2C/view?usp=drivesdk\,,,,,,,,,
418,,,,,https://www.mafteiach.app/maamorim/418,3,https://drive.google.com/open?id=1VxYvElCVj2I-AOOcsjTHYbYow7o0enTC\,https://drive.google.com/file/d/1xJiqTtymIEddInBoAo0QLFrzQZhf3hH0/view?usp=drivesdk\,https://drive.google.com/file/d/1r2i3zHjWUR4Idv_N3uxnZf_sa06nP94W/view\,,,,,,,
419,,,,,https://www.mafteiach.app/maamorim/419,0,,,,,,,,,,
420,,,,,https://www.mafteiach.app/maamorim/420,0,,,,,,,,,,
421,,,,,https://www.mafteiach.app/maamorim/421,1,https://drive.google.com/open?id=16f0zaj5N9--k0P3bKj9v_6E1QxRIdg3n\,,,,,,,,,
422,,,,,https://www.mafteiach.app/maamorim/422,0,,,,,,,,,,
423,,,,,https://www.mafteiach.app/maamorim/423,0,,,,,,,,,,
424,,,,,https://www.mafteiach.app/maamorim/424,3,https://drive.google.com/open?id=1tDvV3V4DDuHuK91enEAOuWGFo60gREr_\,https://drive.google.com/file/d/1J7ZczTtH5dJbNxpfTf-xp5ha-81eaVs4/view?usp=sharing\,https://drive.google.com/open?id=1f3gJNcR_ytWGmHE9vvvOF2RXDcjzFnyJ\,,,,,,,
425,,,,,https://www.mafteiach.app/maamorim/425,0,,,,,,,,,,
426,,,,,https://www.mafteiach.app/maamorim/426,2,https://drive.google.com/file/d/1hUx3KCG7GRylpkHlEkdbi4Yn12UvYXsA/view?usp=drivesdk\,https://drive.google.com/file/d/1sUK5NOBwJmzJMeSYtuf0dtBfoRGQIOTw/view?usp=drivesdk\,,,,,,,,
427,,,,,https://www.mafteiach.app/maamorim/427,2,https://drive.google.com/file/d/1uCLSZb7Ii_Daue8rVyfbdHA55bX8B36U/view?usp=drivesdk\,https://drive.google.com/file/d/1Xs9CMaJ-OrAidNdRUxMYPqNfhDW_H-Jd/view?usp=drivesdk\,,,,,,,,
428,,,,,https://www.mafteiach.app/maamorim/428,2,https://drive.google.com/open?id=1A9khrwbsPB4fbjvpD63eXs5tXYPN-5yc\,https://drive.google.com/file/d/1GiQrL9cch6KfOywNqUv0t00eTyTxsG63/view?usp=drivesdk\,,,,,,,,
429,,,,,https://www.mafteiach.app/maamorim/429,2,https://drive.google.com/file/d/1Dl0rCOwGYxJ8M7X9FcCmau_eAPNOtMOv/view?usp=drivesdk\,https://drive.google.com/file/d/1u_NNfUrjrzIbmUPtDZLYPwyqqYi3adLd/view?usp=drivesdk\,,,,,,,,
430,,,,,https://www.mafteiach.app/maamorim/430,1,https://drive.google.com/file/d/1H_B7yJtWHCiz1K4KERMc_Kz-8TyAYjIT/view?usp=drivesdk\,,,,,,,,,
431,,,,,https://www.mafteiach.app/maamorim/431,2,https://drive.google.com/open?id=1NzsT8B6Q9kJJa5GdmpHfG2FWnZPFGVIZ\,https://drive.google.com/file/d/1aLFMTsvYoK54KybDM1bRRAA2KAUpSHL2/view?usp=drivesdk\,,,,,,,,
432,,,,,https://www.mafteiach.app/maamorim/432,1,https://drive.google.com/file/d/1jGIj0bJ1polT80qK4NuO4ltyPj5CqZ-t/view?usp=drivesdk\,,,,,,,,,
433,,,,,https://www.mafteiach.app/maamorim/433,4,https://drive.google.com/open?id=1Da6zr5zAlWVkwO_owUTMphc-rNU89dSK\,https://drive.google.com/file/d/1Nb4bLBpSEgzR2Kcxc42vZ6lVCs7H48De/view?usp=drive_link\,https://drive.google.com/file/d/1DDm0DXB_9xmIYAgV8jAdl2pBZEs5Z5bb/view?usp=drivesdk\,https://drive.google.com/file/d/1TYJ6UrA4gJBTYpqhb9Jvdnrw6RPur9fC/view?usp=drivesdk\,,,,,,
434,,,,,https://www.mafteiach.app/maamorim/434,2,https://drive.google.com/open?id=1qJjoouiRtbXYW59MAstxpBe7clUBLpFe\,https://drive.google.com/file/d/13QTLrNrZvtSBXEmVLkIeCwp0F3bIjX2K/view?usp=drivesdk\,,,,,,,,
435,,,,,https://www.mafteiach.app/maamorim/435,2,https://drive.google.com/file/d/1HrQYV_Ofn31Nme-e4Exp3GnniCSTjCDF/view?usp=drivesdk\,https://drive.google.com/open?id=1CQx8z2WJOJGHgpVi-gSSjXBRw7EbY_w7\,,,,,,,,
436,,,,,https://www.mafteiach.app/maamorim/436,2,https://drive.google.com/file/d/1oPi-Mp49D12JA88p3ivSFbu3GWhPHNBk/view?usp=drivesdk\,https://drive.google.com/open?id=1pKPd3FifPioOsvD95RdtDoH9m2_001TK\,,,,,,,,
437,,,,,https://www.mafteiach.app/maamorim/437,2,https://drive.google.com/file/d/1-HlmHmbe9F7HOToImqzz9ypjpk79s6b9/view?usp=drivesdk\,https://drive.google.com/open?id=1js4Scxah0O6-FsFTLOCNnOZyzxqf_ykM\,,,,,,,,
438,,,,,https://www.mafteiach.app/maamorim/438,2,https://drive.google.com/file/d/1FsaKcPfZpXfDU_obLg8jHWkC_Bqj16lF/view?usp=drivesdk\,https://drive.google.com/open?id=1RkSc0YwjKsawP2AWgSIviwidAJQXRtKe\,,,,,,,,
439,,,,,https://www.mafteiach.app/maamorim/439,3,https://drive.google.com/file/d/1Cjz8SPawhWh27Hb42B3bJfMiFKWsBrUO/view?usp=drivesdk\,https://drive.google.com/file/d/1BrNSPlQYrJGlkVivyBj14FP-8sDSZEiA/view?usp=sharing\,https://drive.google.com/open?id=1iayooULXgbWFEUDIo3BDgGNiXYI39QE1\,,,,,,,
440,,,,,https://www.mafteiach.app/maamorim/440,2,https://drive.google.com/open?id=1yR7Edd0aOs9vSh0K0bXxZcfYf3IUt3X3\,https://drive.google.com/file/d/1wuhSCaCEcwdmYmuazlQBOtxOZx379oxZ/view?usp=drivesdk\,,,,,,,,
441,,,,,https://www.mafteiach.app/maamorim/441,1,https://drive.google.com/file/d/1K-OpQkdGibxgB3v2bQ5ygqdMhFVAWX2O/view?usp=drivesdk\,,,,,,,,,
442,,,,,https://www.mafteiach.app/maamorim/442,0,,,,,,,,,,
443,,,,,https://www.mafteiach.app/maamorim/443,2,https://drive.google.com/open?id=1MikQRd9sTuWTJ3GUMMFiUrvqo7CcPBNC\,https://drive.google.com/open?id=13MtQf7A4jjeFbbuDlWJwN6HPMZ0ftYFn\,,,,,,,,
444,,,,,https://www.mafteiach.app/maamorim/444,1,https://drive.google.com/file/d/1KoJRB2RJgolv6MfsS2iV_C2SsiW0CZAw/view?usp=drivesdk\,,,,,,,,,
445,,,,,https://www.mafteiach.app/maamorim/445,1,https://drive.google.com/file/d/13UOo77yvdwSVSAv17g4W6rZ448AJ5SZa/view?usp=drivesdk\,,,,,,,,,
446,,,,,https://www.mafteiach.app/maamorim/446,1,https://drive.google.com/file/d/1xo3BOfqCckBvOp88Krsh3aunLaraZFpe/view?usp=drivesdk\,,,,,,,,,
447,,,,,https://www.mafteiach.app/maamorim/447,1,https://drive.google.com/file/d/19Ve_XWBVFNbMpsWskdBHEvD7M-CqEHwg/view?usp=drivesdk\,,,,,,,,,
448,,,,,https://www.mafteiach.app/maamorim/448,3,https://drive.google.com/file/d/1GgEBIOi5yOFDfxEwv9LnYYVZXYRip7Ly/view?usp=sharing\,https://drive.google.com/file/d/15CpZXV9twcm61rgVACQhYV3kFDyT-bj7/view?usp=drivesdk\,https://drive.google.com/file/d/0B_UwzYOTIwDTYk1hRUFkVEFNUk0/view?usp=sharing&amp;resourcekey=0-fbMLz41RkO_8UoPbdLvmvw\,,,,,,,
449,,,,,https://www.mafteiach.app/maamorim/449,1,https://drive.google.com/file/d/1JNA3bEzL_HFFCpKAZWdx810rts4mqp6h/view?usp=sharing\,,,,,,,,,
450,,,,,https://www.mafteiach.app/maamorim/450,1,https://drive.google.com/file/d/18_Mh6lRnYNzPxxlTfpf5qZ7Wt0jk2yRZ/view?usp=sharing\,,,,,,,,,
451,,,,,https://www.mafteiach.app/maamorim/451,2,https://drive.google.com/open?id=1dzFs7HlhxBFUQH3D6qi7OB8dhXeULTw_\,https://drive.google.com/file/d/18I7PfbwcQzQEi0Dr5dYQdHDR-0_AanBO/view?usp=drivesdk\,,,,,,,,
452,,,,,https://www.mafteiach.app/maamorim/452,1,https://drive.google.com/file/d/1t0KDROvhQjvG0M_oOBEu0dsgCVeeTD8g/view?usp=drivesdk\,,,,,,,,,
453,,,,,https://www.mafteiach.app/maamorim/453,1,https://drive.google.com/file/d/15FwRR6MW71bay2zCAvMLCg_oeTJC_xLy/view?usp=drivesdk\,,,,,,,,,
454,,,,,https://www.mafteiach.app/maamorim/454,0,,,,,,,,,,
455,,,,,https://www.mafteiach.app/maamorim/455,2,https://drive.google.com/open?id=1ed-ShxO10lfhg4oi5JLCUL4g4_2AdkYw\,https://drive.google.com/file/d/11uetADIcPr9ktcqcXURcsnh2N7mEDWOZ/view?usp=drivesdk\,,,,,,,,
456,,,,,https://www.mafteiach.app/maamorim/456,3,https://drive.google.com/open?id=1p2Lnn9qSbR70TH3ZVa72OlIcEa1boVLe\,https://drive.google.com/open?id=1Cmkze2HhtiXqmEDHeTRUH4qBdzXT0aEM\,https://drive.google.com/file/d/1zaZ9Lhf2R86JIgHw9tBFWzZWYT_zZWDm/view?usp=drivesdk\,,,,,,,
457,,,,,https://www.mafteiach.app/maamorim/457,2,https://drive.google.com/file/d/1t4-XTF4Ttfo4VuYMVJecWYQuVGtNZB-M/view?usp=drivesdk\,https://drive.google.com/file/d/1TKdr1-eHFNsf9RybjTPKfMNdt92Rsn8h/view\,,,,,,,,
458,,,,,https://www.mafteiach.app/maamorim/458,3,https://drive.google.com/open?id=1T8Gj6C_etuaowf58tTwlnAmoHOlAhMLv\,https://drive.google.com/open?id=1nSAXbpHlBe0k7KMj0R70KD4gwGHlYlzh\,https://drive.google.com/file/d/1RFXWhwYIdS6w47m9GyyUBZ5IjdE0hkRd/view?usp=sharing\,,,,,,,
459,,,,,https://www.mafteiach.app/maamorim/459,1,https://drive.google.com/file/d/1-Teo5eB9QoZZNg6sgqNbO5xDKlaK11M1/view?usp=drivesdk\,,,,,,,,,
460,,,,,https://www.mafteiach.app/maamorim/460,2,https://drive.google.com/open?id=1LOFVi2RtS8GLK-kTUUojwdg9f6gyKsc7\,https://drive.google.com/file/d/1o7vMM925tXtCBMQ208XgMT-DS2e8xssc/view?usp=drivesdk\,,,,,,,,
461,,,,,https://www.mafteiach.app/maamorim/461,2,https://drive.google.com/open?id=1ZIUBRSDXZR2qADkcXvGboCpB0PxA_Lh8\,https://drive.google.com/file/d/1vepVwYqPExPK61NC0mxLVrMutxWZaMBP/view?usp=drivesdk\,,,,,,,,
462,,,,,https://www.mafteiach.app/maamorim/462,4,https://drive.google.com/open?id=1D68QoZpZ7n14sGJA2soTrLBkCnGVq1IZ\,https://drive.google.com/file/d/0B_UwzYOTIwDTaktvWk55R1pyMFU/view?usp=sharing&amp;resourcekey=0-ZIAXBIndSPly343mf6wabg\,https://drive.google.com/open?id=1pwsOk9g_lgd8NfXnCbQscdIQ8xZna7bQ\,https://drive.google.com/open?id=111vGtAWvteIfuyYJPm0ASq_y8-FSjQ0Q\,,,,,,
463,,,,,https://www.mafteiach.app/maamorim/463,2,https://drive.google.com/open?id=1u5RJN3YLxGvw7paT2WxQnl0DsNNGfKzU\,https://drive.google.com/file/d/11gYhTWwglsVfqv1yp-VQ_3HgtwmBo9gT/view?usp=drivesdk\,,,,,,,,
464,,,,,https://www.mafteiach.app/maamorim/464,2,https://drive.google.com/open?id=1FqpvS_CgwLMlyb59ws-yfS4jeSgyB55l\,https://drive.google.com/file/d/1-RL3FknhCrhqB4Fosamzp0qAmfqQqOrs/view?usp=drivesdk\,,,,,,,,
465,,,,,https://www.mafteiach.app/maamorim/465,3,https://drive.google.com/open?id=1llB18ceXeV8G5eXgY__QzPZs4zlVlV0q\,https://drive.google.com/open?id=1_70Qegx2JiignCkXHMUZZAEx1mYmhUZy\,https://drive.google.com/file/d/1YVBAVJAF9CKUu1S5COjJS8qOgcF20NK-/view\,,,,,,,
466,,,,,https://www.mafteiach.app/maamorim/466,0,,,,,,,,,,
467,,,,,https://www.mafteiach.app/maamorim/467,2,https://drive.google.com/file/d/1RyDu-pkgRiU3hA2NN7d6m4LLIrLPBsXT/view?usp=drivesdk\,https://drive.google.com/open?id=1uScmb9Li0EklvJXeimDisARVIrvjeyYK\,,,,,,,,
468,,,,,https://www.mafteiach.app/maamorim/468,1,https://drive.google.com/file/d/1IDAQ-TMyGlcRPb1QTjCRuH_Vy-NvXkFy/view?usp=drivesdk\,,,,,,,,,
469,,,,,https://www.mafteiach.app/maamorim/469,3,https://drive.google.com/open?id=1M2orSHLrEXUJKE1ycIULUO8e27qg8DVd\,https://drive.google.com/open?id=1l8lJyZSWt_ZQc3xbS9AmXN-eY6rXKkMt\,https://drive.google.com/open?id=1_RPUmWWyasiK4HTS_X4yZgZBxf33XtIl\,,,,,,,
470,,,,,https://www.mafteiach.app/maamorim/470,3,https://drive.google.com/open?id=1ew-3qh2zcAFCd5NNtfHWHVncEnZowlZb\,https://drive.google.com/open?id=18Ro9jQrclu27fBaKbGgWomc2i7JA2gnJ\,https://drive.google.com/file/d/16O6s5k9uhGnJ7A1-DuKx97d9xwJqHh95/view\,,,,,,,
471,,,,,https://www.mafteiach.app/maamorim/471,1,https://drive.google.com/file/d/1D4AgQV-ev5EFWGaBcNPNyBF4XPxJdokP/view?usp=drivesdk\,,,,,,,,,
472,,,,,https://www.mafteiach.app/maamorim/472,0,,,,,,,,,,
473,,,,,https://www.mafteiach.app/maamorim/473,3,https://drive.google.com/open?id=18GdgPk7dzs5V1R01aNpPqqhHBdzzHGme\,https://drive.google.com/open?id=13vyM9drEf8VSyyrhGY_IM0JJS3tNcRNQ\,https://drive.google.com/file/d/1zvKHaT6cIywXU0aQaTjVe4EBbdui3Nyr/view?usp=sharing\,,,,,,,
474,,,,,https://www.mafteiach.app/maamorim/474,1,https://drive.google.com/file/d/1JX-z76hnnrt4WX_c5UxhwOLo0vCVO0P5/view?usp=drivesdk\,,,,,,,,,
475,,,,,https://www.mafteiach.app/maamorim/475,1,https://drive.google.com/file/d/1AGSouftyhg5TeLgdibnwLrEd7MSXoxxa/view?usp=drivesdk\,,,,,,,,,
476,,,,,https://www.mafteiach.app/maamorim/476,0,,,,,,,,,,
477,,,,,https://www.mafteiach.app/maamorim/477,1,https://drive.google.com/file/d/1sgjG4je24HscGHNaxSpyW7thIVEQ7ltE/view?usp=drivesdk\,,,,,,,,,
478,,,,,https://www.mafteiach.app/maamorim/478,1,https://drive.google.com/file/d/1U1iAY4InYzn89SsLsMS0ouaq0pGPtNJl/view?usp=drivesdk\,,,,,,,,,
479,,,,,https://www.mafteiach.app/maamorim/479,1,https://drive.google.com/file/d/1S6gAcKG6bBYIevVnx9qLWFLiiakOdfrb/view?usp=drivesdk\,,,,,,,,,
480,,,,,https://www.mafteiach.app/maamorim/480,2,https://drive.google.com/open?id=1smQtEFgkgarfwysa9lzKD09701gFTko2\,https://drive.google.com/file/d/1vVmCLT83B6ACVVHwL3cGfh0a5Is7zNSY/view?usp=drivesdk\,,,,,,,,
481,,,,,https://www.mafteiach.app/maamorim/481,3,https://drive.google.com/open?id=1RZjilvugRwa04Ar3AeIujUk2tL3qdYP1\,https://drive.google.com/open?id=1FCs4zICdKAYgKwvYNHLUUv_Idg9kJvwS\,https://drive.google.com/file/d/1lXTmAcas0DcgXKjZ9jDkHISGD0-uwWzo/view?usp=drivesdk\,,,,,,,
482,,,,,https://www.mafteiach.app/maamorim/482,2,https://drive.google.com/open?id=1GNym0WJyBUAnH4xoopWCuNhVQt5Dcds9\,https://drive.google.com/file/d/1SUL7T73hV041l5iScKLK2LEB0px3-nWU/view?usp=drivesdk\,,,,,,,,
483,,,,,https://www.mafteiach.app/maamorim/483,2,https://drive.google.com/file/d/12H-GeOLVGWgY3h4YXk9gm3kF6j-WrVp2/view?usp=drivesdk\,https://drive.google.com/file/d/1M4456XR24auo6RPkKD_SDTLl5Q_En_A7/view?usp=drivesdk\,,,,,,,,
484,,,,,https://www.mafteiach.app/maamorim/484,4,https://drive.google.com/open?id=10-rTL71tJ2oYlK6dGLZrGHlp6b8dGw5K\,https://drive.google.com/open?id=1tbAQvRD8ccSmbvQLPh1qWCXBYFDrtz4q\,https://drive.google.com/file/d/11fIQe6ycNv1eECHHN42J0kKq-7MBMheh/view?usp=drive_link\,https://drive.google.com/file/d/1jRVX4A1hktEDxANxMLkYlLQf6Zrffjsw/view?usp=drive_link\,,,,,,
485,,,,,https://www.mafteiach.app/maamorim/485,3,https://drive.google.com/open?id=1GuMixYeY0NQlu4DlSgw7aaS_ih7X-tIH\,https://drive.google.com/open?id=1o8WNGfGtjbXTne9frU5w1_jooq6sc46I\,https://drive.google.com/file/d/1fOH-LvXqk9YFeEEoAlkA5y4BhK3B3fYF/view?usp=drivesdk\,,,,,,,
486,,,,,https://www.mafteiach.app/maamorim/486,5,https://drive.google.com/open?id=1GHp-A697JqApSHFdgFQnkKSX6zzZhqwY\,https://drive.google.com/open?id=1iFM9NP9qjOeo7MhXvrrU80r96bKqhISG\,https://drive.google.com/file/d/1qvOlgEvqJI05RAUFPO28qAPHJV473T43/view?usp=drivesdk\,https://drive.google.com/file/d/0B_UwzYOTIwDTc0I2OGFjX2Fhdms/view?usp=sharing&amp;resourcekey=0-NsRcQQuTeXXjWqoad2GQ9Q\,https://drive.google.com/file/d/1j0-YrYj9FSkfdL8q3Yxb_e1OFOjoXo7B/view\,,,,,
487,,,,,https://www.mafteiach.app/maamorim/487,3,https://drive.google.com/open?id=1Y2jaBts2xHQer6aiN0JDYFGZ_FyR8L38\,https://drive.google.com/open?id=1VizKj4KKQN3npCp_9UWK3lvpWyorfumj\,https://drive.google.com/file/d/1cLHkV1EesV-rn0WkO2qivzAeADJJ_dLR/view?usp=drivesdk\,,,,,,,
488,,,,,https://www.mafteiach.app/maamorim/488,2,https://drive.google.com/open?id=1dZqmQkM8lp7VDOByhtKNtkxaG4jtaZIo\,https://drive.google.com/file/d/1587bbMFUyOFphYFCtIoryIUuOvB2Svvu/view?usp=drivesdk\,,,,,,,,
489,,,,,https://www.mafteiach.app/maamorim/489,1,https://drive.google.com/file/d/1re-6J6JKwlXtLH-j9NE21-1kCVyCOefV/view?usp=drivesdk\,,,,,,,,,
490,,,,,https://www.mafteiach.app/maamorim/490,3,https://drive.google.com/open?id=1BDuQk-A-wTWvqs087m9mOvznkcmtEtVd\,https://drive.google.com/open?id=1ODVS5WwbpSq8DAhKScc0MvD46uGLcFgP\,https://drive.google.com/file/d/1OrnzyfUEtvnO6_seoFQEHsth-SDtM329/view?usp=drivesdk\,,,,,,,
491,,,,,https://www.mafteiach.app/maamorim/491,2,https://drive.google.com/file/d/1n3FNaGD9SwW2qzK6ZoB5jaVKWZiVwd6M/view?usp=drivesdk\,https://drive.google.com/file/d/1JgvFW1-eM0qtJAvkB6GZ7JJgU14rANVm/view?usp=sharing\,,,,,,,,
492,,,,,https://www.mafteiach.app/maamorim/492,1,https://drive.google.com/file/d/17rc-dHGO-sOZcV-XK8MRobCpC-cQOl-T/view?usp=drivesdk\,,,,,,,,,
493,,,,,https://www.mafteiach.app/maamorim/493,3,https://drive.google.com/file/d/1N47YlkldeUb2ZMdj_hRYpH7om3B1B4_0/view?usp=drivesdk\,https://drive.google.com/file/d/1Hy4vT7jeqp6Jdj_ae6Q72w6khoo4BTS_/view?usp=drivesdk\,https://drive.google.com/file/d/1eadSIJ8-GEfNM5gDUEloeLX-ilajaFaJ/view?usp=sharing\,,,,,,,
494,,,,,https://www.mafteiach.app/maamorim/494,1,https://drive.google.com/file/d/1seuSDdC6SkhHSWW_W_g69e2x6KLE7jOP/view?usp=drivesdk\,,,,,,,,,
495,,,,,https://www.mafteiach.app/maamorim/495,0,,,,,,,,,,
496,,,,,https://www.mafteiach.app/maamorim/496,2,https://drive.google.com/file/d/1xygGFQ5gj-h4iCFE-l5_j6Vvt5VKS7u7/view?usp=drivesdk\,https://drive.google.com/file/d/1EtzbE2TWbHiE78Jl4_CV8tzN0A02JMzu/view?usp=drivesdk\,,,,,,,,
497,,,,,https://www.mafteiach.app/maamorim/497,2,https://drive.google.com/open?id=1E_TgpsGmSpxq7ErbtGIuTwRvmx0I70UT\,https://drive.google.com/file/d/1Ixj0D1LKo7vjhoJ7L1Yi08ZN15XgkDrX/view?usp=drivesdk\,,,,,,,,
498,,,,,https://www.mafteiach.app/maamorim/498,1,https://drive.google.com/file/d/1FU2sxO1HE0qWiUuZKN-_DF316-ZRGJFI/view?usp=drivesdk\,,,,,,,,,
499,,,,,https://www.mafteiach.app/maamorim/499,2,https://drive.google.com/open?id=1N7flRpP6ket0Dzsp4K9ZH7df67GBXjVJ\,https://drive.google.com/file/d/1SqJY-YyS0I-KK4EPo9_QgHIURTzfbnb0/view?usp=drivesdk\,,,,,,,,
500,,,,,https://www.mafteiach.app/maamorim/500,2,https://drive.google.com/open?id=13QSqrJGyiAPu3FcJl3n5yJerdsrwZdnJ\,https://drive.google.com/file/d/1q9LqXpUkWfduShjGmFa3IM_WbFLLCA0g/view?usp=drivesdk\,,,,,,,,
501,,,,,https://www.mafteiach.app/maamorim/501,2,https://drive.google.com/open?id=1BLunfTqU7bZxFOdnre3kbfTU_qmAgvdM\,https://drive.google.com/file/d/1gG5d-7un0CgERD0a8mKJlxkZY_U0inIe/view?usp=drivesdk\,,,,,,,,
502,,,,,https://www.mafteiach.app/maamorim/502,4,https://drive.google.com/open?id=1uz_fzTvoG3h8yjpSkEaZCNkRM2q-eV7u\,https://drive.google.com/open?id=1ANjCIKCwRLrNAtVw_KKIjfI5za-wkI1p\,https://drive.google.com/open?id=1qM4MRzENGt_R0BkFqwWeWi8qnf_vFTir\,https://drive.google.com/open?id=1xiv1tq24boEHm3_fEl0DAiav4OkAg1Gf\,,,,,,
